timestamp,ax,ay,az,gx,gy,gz,gt_speed,gt_yaw_rate,gt_x,gt_y,gt_heading
0.0,2.2132682577033442,0.0705434279398983,9.799467350817368,-0.005103291215176375,0.0007678037346836029,0.00042385859575952634,0.5,0.0,0.0,0.0,0.0
0.005,1.74598180858831,0.022150264090956384,9.8028836644272,-0.002543046738438244,-0.00047170431161426324,-0.004463924922859811,0.5114052164775265,0.0,0.0025570260823876323,0.0,0.0
0.01,-1.1761044633098177,-0.05272674808427345,9.807495906435133,0.011523266729605484,-0.008312163841724703,-3.509124681670228e-05,0.5181402392529563,0.0,0.005147727278652413,0.0,0.0
0.015,-1.8281653957920374,0.05299826092208753,9.799214536385238,0.0015253503012970099,-0.003908255379243646,-0.0007099100521895409,0.5,0.0,0.007647727278652414,0.0,0.0
0.02,-0.0023413755509172325,0.006700142728507888,9.800427862809096,-0.00019229381040762519,0.001414459003909023,0.0031656162394343556,0.5,0.0,0.010147727278652414,0.0,0.0
0.025,-0.06488914870635996,0.04108473147439569,9.799148567682515,0.006129814775679185,0.0006412321474308078,0.0057891455266493325,0.5,0.0,0.012647727278652415,0.0,0.0
0.03,0.3053304903313097,0.010263192833726165,9.797599614758036,-0.004886855859972972,0.0023169020308485703,0.0023418573386546123,0.5005084510259783,0.0,0.015150269533782306,0.0,0.0
0.035,0.557609422128722,-0.02629627384867199,9.807558909835485,0.009013085822863956,0.0014381505257348936,-0.006417226431686299,0.5030959133745498,0.0,0.017665749100655055,0.0,0.0
0.04,-0.18855931989077923,0.14874679188712583,9.788891952397714,-0.0012300963196266207,-0.0010500256530710495,0.002793837691117751,0.5050059916243089,0.0,0.0201907790587766,0.0,0.0
0.045,-0.5436481483993199,0.007538172003455788,9.76668229340299,-0.003599152217251173,0.007656275569998655,0.008874471074172632,0.5010788539763095,0.0,0.02269617332865815,0.0,0.0
0.05,-0.11605208409706416,0.07039128255730583,9.795339392203843,-0.009892010579357784,0.006727512848917298,0.0014812011633201626,0.5,0.0,0.025196173328658148,0.0,0.0
0.055,0.03306373483525009,-0.011621557610994444,9.834997922599994,-0.005800053981939076,-0.0024545626475378796,0.007620576290720255,0.5,0.0,0.027696173328658147,0.0,0.0
0.06,-0.009703074185202332,-0.028719024334741154,9.828216680208026,0.001720804498699696,0.008326396898459733,0.0034574681498212353,0.5,0.0,0.030196173328658146,0.0,0.0
0.065,1.9648276091756656,0.02940457278219483,9.762467184740089,-0.0027732383496258508,-0.0029303370798293305,0.011859711714133418,0.5,0.0,0.032696173328658144,0.0,0.0
0.07,3.0112460217101624,0.003860089815951948,9.825474471129125,-0.002941265028839475,-0.0025017417931210155,0.002600021705349111,0.5197345814705016,0.0,0.03529484623601065,0.0,0.0
0.075,2.3302692428672596,0.12647870930252986,9.79286118234695,0.004383576183279222,-0.006816400799818904,0.004612322727430657,0.5297335935645051,0.0,0.03794351420383318,0.0,0.0
0.08,0.29932962822992903,0.03727888552538391,9.784919572976188,-0.00038728231195858816,0.007072415648088717,0.002540975848044672,0.5434189577893447,0.0,0.0406606089927799,0.0,0.0
0.085,-1.3955480792689898,0.04315716716067404,9.857501298612082,0.0010413282990239586,0.0016455850367268722,0.00021820510949773755,0.5330644794132573,0.0,0.04332593138984619,0.0,0.0
0.09,-0.9023342118351815,-0.03907601582433167,9.821666035192164,0.00546129915004818,0.0028427516740655023,-2.644798429279015e-05,0.5291010981896626,0.0,0.0459714368807945,0.0,0.0
0.095,-0.9812868894999075,0.042182729283861575,9.830856646425811,-0.0044598712935509195,0.005569200568839112,-0.003952736223835938,0.5239872996065271,0.0,0.04859137337882713,0.0,0.0
