timestamp,ax,ay,az,gx,gy,gz,gt_speed,gt_yaw_rate,gt_x,gt_y,gt_heading
0.0,-0.055524945149380334,0.032880001451956894,9.803207147658673,-0.008468203457828286,-0.0010997982038414365,-0.002986400760808766,0.0,0.0,0.0,0.0,0.0
0.005,-0.03486213562131949,0.06175833241136207,9.800910896335767,0.006350205743444254,-0.0002116822956055775,-0.001736459449123462,0.0,0.0,0.0,0.0,0.0
0.01,-0.032949816227149153,-0.010904104499690065,9.782965763986276,0.004246361552159679,0.0012467007469378142,-0.003951846726723855,0.0,0.0,0.0,0.0,0.0
0.015,-0.0008749110291466303,0.0034303596051227974,9.783332335281719,0.0028581770405382333,-0.007628801884751467,4.752037649237477e-05,0.0,0.0,0.0,0.0,0.0
0.02,-0.028822538949421956,-0.022725314813795094,9.799847257376983,0.006900052330195104,-0.0025326353287417444,-0.004237645438499688,0.0,0.0,0.0,0.0,0.0
0.025,-0.11899882875322763,0.09546188687262636,9.775491218630181,-0.006558486566474163,-0.006282889245215036,-0.005874678981537254,0.0,0.0,0.0,0.0,0.0
0.03,0.029135026021347012,0.06129591506721527,9.78267319118105,-0.001369001129859122,0.009144754118027048,0.0014614062050039994,0.0,0.0,0.0,0.0,0.0
0.035,-0.1218423419352143,0.004214144097150887,9.796881562624026,0.0024466952917611643,-0.0003037216119014674,0.0016216863883546121,0.0,0.0,0.0,0.0,0.0
0.04,-0.03789826244201083,-0.0035101912923155964,9.804033522922053,-0.0013035870979952366,0.0011231444802969597,-0.0032087530162340115,0.0,0.0,0.0,0.0,0.0
0.045,-0.015868059686068713,0.06323142476704466,9.774098612314152,-0.005640392660903425,0.0048651499382852455,0.006978898066080628,0.0,0.0,0.0,0.0,0.0
0.05,-0.07306265983693196,0.05762320801798612,9.793573437857477,0.0010632911164489898,0.010715138441150802,0.006280982008113509,0.0,0.0,0.0,0.0,0.0
0.055,-0.039391540526084595,-0.11281574906477226,9.793119550016764,0.007898467339354778,-0.0011083123546796916,-0.0020082546007605872,0.0,0.0,0.0,0.0,0.0
0.06,-0.006967048253671375,0.04081502727514641,9.796397932435143,0.0018268443214269688,0.0036391085561940486,0.006152566301430126,0.0,0.0,0.0,0.0,0.0
0.065,-0.03601821768303266,0.07584647890793131,9.83417744559878,-0.0008641117808056097,-0.0020367267918559775,0.014234661411399674,0.0,0.0,0.0,0.0,0.0
0.07,0.01595328616141837,0.0578853359105114,9.806247469864156,-0.007382192169467834,0.00851602879495474,-0.0021522525599418346,0.0,0.0,0.0,0.0,0.0
0.075,-0.013208885102048533,0.0012793561384615432,9.811055252807916,0.00346494616367407,0.006822774325542689,0.012892803556459552,0.0,0.0,0.0,0.0,0.0
0.08,0.05145673823800444,0.05801471224870708,9.752719971043502,0.0005705842312469578,-0.0020180282746923685,-0.0002753893121208738,0.0,0.0,0.0,0.0,0.0
0.085,0.08423415337583133,0.03010830036292045,9.847953539500836,0.0027160706156225296,0.0026501370162408887,-0.005982541689211244,0.0,0.0,0.0,0.0,0.0
0.09,-0.10076486713911487,-0.04408233710256744,9.824720969338577,0.003923216984336618,0.001990982560430704,0.00017373218069733568,0.0,0.0,0.0,0.0,0.0
0.095,-0.04643223988893885,0.0046242253654203876,9.820808609129998,0.0038986081764691228,0.0009078220066228097,-0.006806510062967498,0.0,0.0,0.0,0.0,0.0
0.1,-0.07587853438573314,0.06871469654926753,9.829495171055187,0.0070890148928457065,0.004219549536084956,-0.002209750474089847,0.0,0.0,0.0,0.0,0.0
0.105,-0.08642918055644437,0.033434733279717875,9.80015620826574,8.836865719887607e-05,0.011138532217317535,0.0033107736369401494,0.0,0.0,0.0,0.0,0.0
0.11,0.01479771073628083,0.016775260626454937,9.808249048608214,0.004578804857672535,-0.0008160435663226696,0.008513536733365464,0.0,0.0,0.0,0.0,0.0
0.115,0.013527816414402979,0.0029808804795051318,9.804203416302784,-0.0003333998440882655,-0.004198158413472024,0.0026044573875995116,0.0,0.0,0.0,0.0,0.0
0.12,-0.0632985651595357,-0.012621597519410829,9.797975968543735,0.0017109766099642203,-0.0006662223016029483,-0.0008398312974616176,0.0,0.0,0.0,0.0,0.0
0.125,-0.08218773909574081,0.03518433548179378,9.81209399668296,0.002996740867243308,0.004948189392439143,0.0014490496067207594,0.0,0.0,0.0,0.0,0.0
0.13,0.005565428687316392,-0.006950007602164025,9.802355724864192,-0.0005915527700341662,-0.0016775066575794163,-0.004506103599398416,0.0,0.0,0.0,0.0,0.0
0.135,-0.018311915167482713,0.03724564507754923,9.825609243144333,-0.011874589936668754,-0.0001726120130706966,0.002470477924337069,0.0,0.0,0.0,0.0,0.0
0.14,0.07391074711584589,-0.027106923540919776,9.820524359975867,0.0012323431752953005,0.0004400975937601804,-0.004739551848687669,0.0,0.0,0.0,0.0,0.0
0.145,0.029688910604141746,0.10145049442541149,9.795148275064152,0.0006277957438940922,0.0013927885145111037,-0.0012716185368386321,0.0,0.0,0.0,0.0,0.0
0.15,-0.00407289667055487,0.11670745223775854,9.769505969722156,-0.004047721615003182,-0.0076835436115469296,0.003544267936922367,0.0,0.0,0.0,0.0,0.0
0.155,0.011416958710532069,-0.027493283797867,9.802118734657405,-0.002236630074965244,0.006094439460613764,-0.005000683436017628,0.0,0.0,0.0,0.0,0.0
0.16,-0.04165692528184804,0.05260362014985441,9.831975777630797,5.699101717498772e-05,0.0018148612073553355,-0.0027913924727685727,0.0,0.0,0.0,0.0,0.0
0.165,0.05062036012870279,0.000572784967441526,9.861557636991572,-0.0020505251270568226,0.003059169059036176,-0.004495700582284758,0.0,0.0,0.0,0.0,0.0
0.17,0.01984270890235771,0.024324757730195993,9.836348223957364,8.471368142046339e-05,0.0074307133246499955,0.0015916967337697417,0.0,0.0,0.0,0.0,0.0
0.175,0.09989219790157217,0.009109726936635355,9.830586119204137,-0.007702571253428084,-0.00422767169508889,0.002789170646628582,0.0,0.0,0.0,0.0,0.0
0.18,-0.062438585694989654,0.06243496163012602,9.818705759031175,-0.008241438860280899,-0.002745672314729989,-0.0017526312116372617,0.0,0.0,0.0,0.0,0.0
